Point,Distance (µm),Br L series
891,10.0936966824645,-9.980481
892,10.1050379146919,76.97945
893,10.1163791469194,60.01397
894,10.1277203791469,-112.3337
895,10.1390616113744,-5.094551
896,10.1504028436019,211.6108
897,10.1617440758294,49.75832
898,10.1730853080569,200.4567
899,10.1844265402844,3.354702
900,10.1957677725118,-395.1005
901,10.2071090047393,-162.4837
902,10.2184502369668,-86.07929
903,10.2297914691943,100.5412
904,10.2411327014218,-145.9963
905,10.2524739336493,40.84621
906,10.2638151658768,177.7988
907,10.2751563981043,-242.513
908,10.2864976303318,124.7146
909,10.2978388625592,63.76984
910,10.3091800947867,239.1515
911,10.3205213270142,363.7132
912,10.3318625592417,-57.15404
913,10.3432037914692,377.4523
914,10.3545450236967,31.82744
915,10.3658862559242,42.02342
916,10.3772274881517,-189.9569
917,10.3885687203791,-124.1835
918,10.3999099526066,309.553
