Point,Distance (µm),Br L series
864,2.34751931017731,23571.74
865,2.35023949477775,21269.8
866,2.35295967937819,21658.05
867,2.35567986397862,22429.23
868,2.35840004857906,24257.37
869,2.3611202331795,22155.26
870,2.36384041777994,23445.03
871,2.36656060238037,22803.62
872,2.36928078698081,24407.87
873,2.37200097158125,22723.28
874,2.37472115618169,23853.61
875,2.37744134078212,21048.94
876,2.38016152538256,20262.46
877,2.382881709983,23164.61
878,2.38560189458343,21548.25
879,2.38832207918387,20994.02
880,2.39104226378431,23874.48
881,2.39376244838475,23168.38
882,2.39648263298518,22640.39
883,2.39920281758562,23945.35
884,2.40192300218606,21302.86
885,2.40464318678649,21402.63
886,2.40736337138693,26616.65
887,2.41008355598737,24593.88
888,2.41280374058781,20973.47
889,2.41552392518824,21956.73
890,2.41824410978868,20078.12
891,2.42096429438912,22357.39
892,2.42368447898956,22512.52
893,2.42640466358999,25704.86
894,2.42912484819043,22052.04
895,2.43184503279087,22346.99
896,2.4345652173913,19600.47
897,2.43728540199174,21379.43
898,2.44000558659218,21032.05
899,2.44272577119262,26091.04
900,2.44544595579305,24254.34
901,2.44816614039349,21565.39
902,2.45088632499393,25151.32
903,2.45360650959436,22120.99
904,2.4563266941948,20401.71
905,2.45904687879524,26082.02
906,2.46176706339568,23197.25
907,2.46448724799611,20572.8
908,2.46720743259655,19915.39
909,2.46992761719699,23687.38
910,2.47264780179743,20340.63
911,2.47536798639786,21229.66
912,2.4780881709983,22483.95
913,2.48080835559874,24037.94
914,2.48352854019917,22447.59
915,2.48624872479961,20397.33
916,2.48896890940005,20663.06
917,2.49168909400049,20382.16
918,2.49440927860092,20136.58
919,2.49712946320136,21409.6
920,2.4998496478018,18746.56
921,2.50256983240223,21989.91
922,2.50529001700267,20410.73
923,2.50801020160311,22429.04
924,2.51073038620355,22060.54
925,2.51345057080398,23343.68
926,2.51617075540442,18978.93
927,2.51889094000486,21195.87
