Temperature (°C),Heat flow (W/g)
336.59,-0.418
336.6,-0.418
336.62,-0.418
336.64,-0.418
336.65,-0.418
336.67,-0.418
336.69,-0.418
336.7,-0.418
336.72,-0.418
336.74,-0.419
336.75,-0.419
336.77,-0.419
336.79,-0.419
336.8,-0.419
336.82,-0.419
336.84,-0.419
336.85,-0.419
336.87,-0.419
336.89,-0.419
336.9,-0.419
336.92,-0.419
336.94,-0.419
336.95,-0.419
336.97,-0.419
336.98,-0.419
337.0,-0.419
337.02,-0.419
337.03,-0.419
337.05,-0.419
337.07,-0.419
337.09,-0.419
337.1,-0.419
337.12,-0.419
337.13,-0.419
337.15,-0.419
337.17,-0.419
337.18,-0.419
337.2,-0.42
337.22,-0.42
337.23,-0.42
337.25,-0.42
337.27,-0.42
337.29,-0.42
337.3,-0.42
337.32,-0.42
337.33,-0.42
337.35,-0.42
337.37,-0.42
337.38,-0.42
337.4,-0.42
337.42,-0.42
337.43,-0.42
337.45,-0.42
337.47,-0.42
337.48,-0.42
337.5,-0.42
337.52,-0.42
337.53,-0.42
337.55,-0.42
337.57,-0.42
337.58,-0.42
337.6,-0.42
337.62,-0.42
337.63,-0.42
337.65,-0.42
337.67,-0.42
337.68,-0.42
337.7,-0.42
337.72,-0.421
337.74,-0.421
337.75,-0.421
337.77,-0.421
337.79,-0.421
337.8,-0.421
337.82,-0.421
337.84,-0.421
337.85,-0.421
337.87,-0.421
337.89,-0.421
337.9,-0.421
337.92,-0.421
337.94,-0.421
337.95,-0.421
337.97,-0.421
337.99,-0.421
338.0,-0.421
338.02,-0.421
338.04,-0.421
338.05,-0.421
338.07,-0.421
338.09,-0.421
338.1,-0.421
338.12,-0.421
338.14,-0.421
338.15,-0.421
338.17,-0.421
338.19,-0.421
338.2,-0.421
338.22,-0.421
338.24,-0.421
338.25,-0.421
338.27,-0.422
338.29,-0.422
338.3,-0.422
338.32,-0.422
338.34,-0.422
338.35,-0.422
338.37,-0.422
338.39,-0.422
338.4,-0.422
338.42,-0.422
338.44,-0.422
338.45,-0.422
338.47,-0.422
338.49,-0.422
338.5,-0.422
338.52,-0.422
338.54,-0.422
338.55,-0.422
338.57,-0.422
338.59,-0.422
338.6,-0.422
338.62,-0.422
338.64,-0.422
338.65,-0.422
338.67,-0.422
338.69,-0.422
338.7,-0.422
338.72,-0.422
338.74,-0.422
338.75,-0.422
338.77,-0.422
338.79,-0.422
338.8,-0.422
338.82,-0.422
338.84,-0.422
338.85,-0.422
338.87,-0.422
338.89,-0.422
338.9,-0.422
338.92,-0.422
338.94,-0.422
338.95,-0.422
338.97,-0.422
338.99,-0.423
339.0,-0.423
339.02,-0.423
339.04,-0.423
339.05,-0.423
339.07,-0.423
339.09,-0.423
339.1,-0.423
339.12,-0.423
339.14,-0.423
339.15,-0.423
339.17,-0.423
339.19,-0.423
339.2,-0.423
339.22,-0.423
339.24,-0.423
339.25,-0.423
339.27,-0.423
339.29,-0.423
339.3,-0.423
339.32,-0.423
339.34,-0.423
339.35,-0.423
339.37,-0.423
339.39,-0.423
339.4,-0.423
339.42,-0.423
339.44,-0.423
339.45,-0.423
339.47,-0.423
339.49,-0.423
339.5,-0.423
339.52,-0.423
339.54,-0.423
339.55,-0.423
339.57,-0.423
339.59,-0.423
339.6,-0.423
339.62,-0.423
339.64,-0.423
339.65,-0.423
339.67,-0.423
339.69,-0.423
339.7,-0.423
339.72,-0.423
339.74,-0.423
339.75,-0.423
339.77,-0.423
339.79,-0.423
339.8,-0.423
339.82,-0.423
339.84,-0.423
339.85,-0.423
339.87,-0.423
339.89,-0.423
339.9,-0.423
339.92,-0.423
339.94,-0.423
339.95,-0.423
339.97,-0.423
339.99,-0.423
340.0,-0.423
340.02,-0.423
340.04,-0.423
340.05,-0.423
340.07,-0.423
340.09,-0.423
340.1,-0.423
340.12,-0.423
340.14,-0.423
340.15,-0.423
340.17,-0.423
340.19,-0.423
340.2,-0.423
340.22,-0.423
340.24,-0.423
340.25,-0.423
340.27,-0.423
340.29,-0.423
340.3,-0.423
340.32,-0.423
340.34,-0.423
340.35,-0.423
340.37,-0.423
340.39,-0.423
340.4,-0.423
340.42,-0.423
340.44,-0.423
340.45,-0.423
340.47,-0.423
340.49,-0.423
340.5,-0.423
340.52,-0.423
340.54,-0.423
340.55,-0.423
340.57,-0.423
340.59,-0.423
340.6,-0.423
340.62,-0.423
340.64,-0.423
340.65,-0.423
340.67,-0.423
340.69,-0.423
340.71,-0.423
340.72,-0.423
340.74,-0.423
340.75,-0.423
340.77,-0.423
340.79,-0.423
340.8,-0.423
340.82,-0.423
340.84,-0.423
340.85,-0.423
340.87,-0.423
340.89,-0.423
340.9,-0.423
340.92,-0.423
340.94,-0.423
340.95,-0.423
340.97,-0.423
340.99,-0.423
341.0,-0.423
341.02,-0.423
341.04,-0.422
341.06,-0.422
341.07,-0.422
341.09,-0.422
341.11,-0.422
341.12,-0.422
341.14,-0.422
341.15,-0.422
341.17,-0.422
341.19,-0.422
341.21,-0.422
341.22,-0.422
341.24,-0.422
341.26,-0.422
341.27,-0.422
341.29,-0.422
341.31,-0.422
341.32,-0.422
341.34,-0.422
341.36,-0.422
341.37,-0.422
341.39,-0.422
341.41,-0.422
341.42,-0.422
341.44,-0.422
341.46,-0.422
341.47,-0.422
341.49,-0.422
341.51,-0.422
341.52,-0.422
341.54,-0.422
341.56,-0.422
341.57,-0.422
341.59,-0.422
341.61,-0.422
341.62,-0.421
341.64,-0.421
341.66,-0.421
341.67,-0.421
341.69,-0.421
341.71,-0.421
341.72,-0.421
341.74,-0.421
341.76,-0.421
341.77,-0.421
341.79,-0.421
341.81,-0.421
341.82,-0.421
341.84,-0.421
341.86,-0.421
341.87,-0.421
341.89,-0.421
341.91,-0.421
341.92,-0.421
341.94,-0.421
341.96,-0.421
341.97,-0.42
341.99,-0.42
342.01,-0.42
342.02,-0.42
342.04,-0.42
342.06,-0.42
342.07,-0.42
342.09,-0.42
342.11,-0.42
342.12,-0.42
342.14,-0.42
342.16,-0.42
342.17,-0.42
342.19,-0.42
342.21,-0.42
342.22,-0.42
342.24,-0.42
342.26,-0.419
342.27,-0.419
342.29,-0.419
342.31,-0.419
342.32,-0.419
342.34,-0.419
342.36,-0.419
342.37,-0.419
342.39,-0.419
342.41,-0.419
342.42,-0.419
342.44,-0.419
342.46,-0.419
342.47,-0.419
342.49,-0.419
342.51,-0.419
342.52,-0.419
342.54,-0.419
342.56,-0.418
342.57,-0.418
342.59,-0.418
342.61,-0.418
342.62,-0.418
342.64,-0.418
342.66,-0.418
342.67,-0.418
342.69,-0.418
342.71,-0.418
342.72,-0.418
342.74,-0.418
342.76,-0.418
342.77,-0.418
342.79,-0.418
342.81,-0.418
342.82,-0.418
342.84,-0.418
342.86,-0.418
342.87,-0.418
342.89,-0.417
342.91,-0.417
342.92,-0.417
342.94,-0.417
342.96,-0.417
342.97,-0.417
342.99,-0.417
343.01,-0.417
343.02,-0.417
343.04,-0.417
343.06,-0.417
343.07,-0.417
343.09,-0.417
343.11,-0.417
343.12,-0.416
343.14,-0.416
343.16,-0.416
343.17,-0.416
343.19,-0.416
343.21,-0.416
343.22,-0.416
343.24,-0.416
343.26,-0.416
343.27,-0.416
343.29,-0.416
343.31,-0.416
343.32,-0.416
343.34,-0.416
343.36,-0.416
343.38,-0.416
343.39,-0.416
343.41,-0.416
343.43,-0.416
343.44,-0.415
343.46,-0.415
343.48,-0.415
343.49,-0.415
343.51,-0.415
343.53,-0.415
343.54,-0.415
343.56,-0.415
343.58,-0.415
343.59,-0.415
343.61,-0.415
343.63,-0.415
343.64,-0.414
343.66,-0.414
343.68,-0.414
343.69,-0.414
343.71,-0.414
343.73,-0.414
343.74,-0.414
343.76,-0.414
343.78,-0.414
343.79,-0.414
343.81,-0.414
343.83,-0.414
343.84,-0.414
343.86,-0.413
343.88,-0.413
343.89,-0.413
343.91,-0.413
343.93,-0.413
343.94,-0.413
343.96,-0.413
343.98,-0.413
343.99,-0.413
344.01,-0.413
344.03,-0.413
344.04,-0.413
344.06,-0.412
344.08,-0.412
344.09,-0.412
344.11,-0.412
344.13,-0.412
344.14,-0.412
344.16,-0.412
344.18,-0.412
344.19,-0.412
344.21,-0.412
344.23,-0.412
344.24,-0.412
344.26,-0.411
344.28,-0.411
344.29,-0.411
344.31,-0.411
344.33,-0.411
344.34,-0.411
344.36,-0.411
344.38,-0.411
344.39,-0.411
344.41,-0.411
344.43,-0.411
344.44,-0.411
344.46,-0.41
344.48,-0.41
344.49,-0.41
344.51,-0.41
344.53,-0.41
344.54,-0.41
344.56,-0.41
344.58,-0.41
344.59,-0.41
344.61,-0.41
344.63,-0.409
344.64,-0.409
344.66,-0.409
344.68,-0.409
344.69,-0.409
344.71,-0.409
344.73,-0.409
344.74,-0.409
344.76,-0.409
344.78,-0.409
344.79,-0.409
344.81,-0.409
344.83,-0.408
344.84,-0.408
344.86,-0.408
344.88,-0.408
344.89,-0.408
344.91,-0.408
344.93,-0.408
344.94,-0.408
344.96,-0.408
344.98,-0.408
344.99,-0.407
345.01,-0.407
345.03,-0.407
345.04,-0.407
345.06,-0.407
345.08,-0.407
345.09,-0.407
345.11,-0.407
345.13,-0.407
345.15,-0.407
345.16,-0.407
345.18,-0.406
345.19,-0.406
345.21,-0.406
345.23,-0.406
345.24,-0.406
345.26,-0.406
345.28,-0.406
345.29,-0.406
345.31,-0.406
345.33,-0.406
345.34,-0.406
345.36,-0.406
345.38,-0.406
345.4,-0.406
345.41,-0.406
345.43,-0.405
345.45,-0.405
345.46,-0.405
345.48,-0.405
345.5,-0.405
345.51,-0.405
345.53,-0.405
345.55,-0.405
345.56,-0.405
345.58,-0.405
345.6,-0.405
345.61,-0.405
345.63,-0.405
345.65,-0.405
345.66,-0.404
345.68,-0.404
345.7,-0.404
345.71,-0.404
345.73,-0.404
345.75,-0.404
345.76,-0.404
345.78,-0.404
345.8,-0.404
345.81,-0.404
345.83,-0.403
345.85,-0.403
345.86,-0.403
345.88,-0.403
345.9,-0.403
345.91,-0.403
345.93,-0.403
345.95,-0.403
345.96,-0.403
345.98,-0.403
346.0,-0.403
346.01,-0.403
346.03,-0.403
346.05,-0.402
346.06,-0.402
346.08,-0.402
346.1,-0.402
346.11,-0.402
346.13,-0.402
346.15,-0.402
346.16,-0.402
346.18,-0.402
346.2,-0.402
346.21,-0.402
346.23,-0.401
346.25,-0.401
346.26,-0.401
346.28,-0.401
346.3,-0.401
346.31,-0.401
346.33,-0.401
346.35,-0.401
346.36,-0.401
346.38,-0.401
346.4,-0.401
346.41,-0.401
346.43,-0.401
346.45,-0.401
346.46,-0.4
346.48,-0.4
346.5,-0.4
346.51,-0.4
346.53,-0.4
346.55,-0.4
346.56,-0.4
346.58,-0.4
346.6,-0.4
346.61,-0.4
346.63,-0.399
346.65,-0.399
346.66,-0.399
346.68,-0.399
346.7,-0.399
346.71,-0.399
346.73,-0.399
346.75,-0.399
346.76,-0.399
346.78,-0.399
346.8,-0.399
346.81,-0.399
346.83,-0.398
346.85,-0.398
346.86,-0.398
346.88,-0.398
346.9,-0.398
346.91,-0.398
346.93,-0.398
346.95,-0.398
346.96,-0.398
346.98,-0.398
347.0,-0.398
347.01,-0.398
347.03,-0.397
347.05,-0.397
347.06,-0.397
347.08,-0.397
347.1,-0.397
347.11,-0.397
347.13,-0.397
347.15,-0.397
347.16,-0.397
347.18,-0.396
347.2,-0.396
347.21,-0.396
347.23,-0.396
347.25,-0.396
347.26,-0.396
347.28,-0.396
347.3,-0.396
347.32,-0.396
347.33,-0.396
347.35,-0.396
347.37,-0.396
347.38,-0.396
347.4,-0.396
347.41,-0.395
347.43,-0.395
347.45,-0.395
347.47,-0.395
347.48,-0.395
347.5,-0.395
347.52,-0.395
347.53,-0.395
347.55,-0.395
347.57,-0.395
347.58,-0.395
347.6,-0.395
347.62,-0.395
347.63,-0.395
347.65,-0.394
347.67,-0.394
347.68,-0.394
347.7,-0.394
347.72,-0.394
347.73,-0.394
347.75,-0.394
347.77,-0.394
347.78,-0.394
347.8,-0.394
347.82,-0.394
347.83,-0.394
347.85,-0.394
347.87,-0.394
347.88,-0.394
347.9,-0.394
347.92,-0.393
347.93,-0.393
347.95,-0.393
347.97,-0.393
347.98,-0.393
348.0,-0.393
348.02,-0.393
348.03,-0.393
348.05,-0.393
348.07,-0.393
348.08,-0.393
348.1,-0.393
348.12,-0.393
348.13,-0.393
348.15,-0.392
348.17,-0.392
348.18,-0.392
348.2,-0.392
348.22,-0.392
348.23,-0.392
348.25,-0.392
348.27,-0.392
348.28,-0.392
348.3,-0.392
348.32,-0.392
348.33,-0.392
348.35,-0.392
348.37,-0.391
348.38,-0.391
348.4,-0.391
348.42,-0.391
348.43,-0.391
348.45,-0.391
348.47,-0.391
348.48,-0.391
348.5,-0.391
348.52,-0.391
348.53,-0.391
348.55,-0.391
348.57,-0.391
348.58,-0.391
348.6,-0.391
348.62,-0.391
348.63,-0.39
348.65,-0.39
348.67,-0.39
348.68,-0.39
348.7,-0.39
348.72,-0.39
348.73,-0.39
348.75,-0.39
348.77,-0.39
348.78,-0.39
348.8,-0.39
348.82,-0.39
348.83,-0.39
348.85,-0.39
348.87,-0.389
348.88,-0.389
348.9,-0.389
348.92,-0.389
348.93,-0.389
348.95,-0.389
348.97,-0.389
348.98,-0.389
349.0,-0.389
349.02,-0.389
349.03,-0.389
349.05,-0.389
349.07,-0.389
349.08,-0.389
349.1,-0.389
349.12,-0.389
349.13,-0.389
349.15,-0.389
349.17,-0.389
349.18,-0.389
349.2,-0.388
349.22,-0.388
349.23,-0.388
349.25,-0.388
349.27,-0.388
349.28,-0.388
349.3,-0.388
349.32,-0.388
349.33,-0.388
349.35,-0.388
349.37,-0.388
349.38,-0.388
349.4,-0.388
349.42,-0.388
349.44,-0.387
349.45,-0.387
349.47,-0.387
349.48,-0.387
349.5,-0.387
349.52,-0.387
349.53,-0.387
349.55,-0.387
349.57,-0.387
349.58,-0.387
349.6,-0.387
349.62,-0.387
349.63,-0.387
349.65,-0.387
349.67,-0.387
349.69,-0.387
349.7,-0.387
349.72,-0.387
349.73,-0.386
349.75,-0.386
349.77,-0.386
349.79,-0.386
349.8,-0.386
349.82,-0.386
349.84,-0.386
349.85,-0.386
349.87,-0.386
349.89,-0.386
349.9,-0.386
349.92,-0.386
349.94,-0.386
349.95,-0.386
349.97,-0.386
349.99,-0.385
350.0,-0.385
350.02,-0.385
350.04,-0.385
350.05,-0.385
350.07,-0.385
350.09,-0.385
350.1,-0.385
350.12,-0.385
350.14,-0.385
350.15,-0.385
350.17,-0.385
350.19,-0.385
350.2,-0.385
350.22,-0.385
350.24,-0.385
350.25,-0.385
350.27,-0.385
350.29,-0.385
350.3,-0.384
350.32,-0.384
350.34,-0.384
350.35,-0.384
350.37,-0.384
350.39,-0.384
350.4,-0.384
350.42,-0.384
350.44,-0.384
350.45,-0.384
350.47,-0.384
350.49,-0.384
350.5,-0.384
350.52,-0.384
350.54,-0.384
350.55,-0.384
350.57,-0.384
350.59,-0.384
350.6,-0.384
350.62,-0.383
350.64,-0.383
350.65,-0.383
350.67,-0.383
350.69,-0.383
350.7,-0.383
350.72,-0.383
350.74,-0.383
350.75,-0.383
350.77,-0.383
350.79,-0.383
350.8,-0.383
350.82,-0.383
350.84,-0.383
350.85,-0.383
350.87,-0.383
350.89,-0.383
350.9,-0.383
350.92,-0.382
350.94,-0.382
350.95,-0.382
350.97,-0.382
350.99,-0.382
351.0,-0.382
351.02,-0.382
351.04,-0.382
351.05,-0.382
351.07,-0.382
351.09,-0.382
351.1,-0.382
351.12,-0.382
351.14,-0.382
351.15,-0.382
351.17,-0.382
351.19,-0.382
351.2,-0.381
351.22,-0.381
351.24,-0.381
351.25,-0.381
351.27,-0.381
351.29,-0.381
351.3,-0.381
351.32,-0.381
351.34,-0.381
351.35,-0.381
351.37,-0.381
351.39,-0.381
351.4,-0.381
351.42,-0.381
351.44,-0.381
351.45,-0.381
351.47,-0.381
351.49,-0.381
351.5,-0.381
351.52,-0.38
351.54,-0.38
351.55,-0.38
351.57,-0.38
351.59,-0.38
351.6,-0.38
351.62,-0.38
351.64,-0.38
351.65,-0.38
351.67,-0.38
351.69,-0.38
351.7,-0.38
351.72,-0.38
351.74,-0.38
351.75,-0.38
351.77,-0.38
351.79,-0.38
351.8,-0.38
351.82,-0.38
351.84,-0.38
351.85,-0.38
351.87,-0.38
351.89,-0.379
351.9,-0.379
351.92,-0.379
351.94,-0.379
351.95,-0.379
351.97,-0.379
351.99,-0.379
352.01,-0.379
352.02,-0.379
352.04,-0.379
352.05,-0.379
352.07,-0.379
352.09,-0.379
352.1,-0.379
352.12,-0.379
352.14,-0.379
352.15,-0.379
352.17,-0.379
352.19,-0.379
352.2,-0.379
352.22,-0.379
352.24,-0.379
352.26,-0.379
352.27,-0.378
352.29,-0.378
352.31,-0.378
352.32,-0.378
352.34,-0.378
352.36,-0.378
352.37,-0.378
352.39,-0.378
352.41,-0.378
352.42,-0.378
352.44,-0.378
352.46,-0.378
352.47,-0.378
352.49,-0.378
352.51,-0.378
352.52,-0.378
352.54,-0.378
352.56,-0.378
352.57,-0.378
352.59,-0.378
352.61,-0.378
352.62,-0.377
352.64,-0.377
352.66,-0.377
352.67,-0.377
352.69,-0.377
352.71,-0.377
352.72,-0.377
352.74,-0.377
352.76,-0.377
352.77,-0.377
352.79,-0.377
352.81,-0.377
352.82,-0.377
352.84,-0.377
352.86,-0.377
352.87,-0.377
352.89,-0.377
352.91,-0.377
352.92,-0.377
352.94,-0.377
352.96,-0.377
352.97,-0.376
352.99,-0.376
353.01,-0.376
353.02,-0.376
353.04,-0.376
353.06,-0.376
353.07,-0.376
353.09,-0.376
353.11,-0.376
353.12,-0.376
353.14,-0.376
353.16,-0.376
353.17,-0.376
353.19,-0.376
353.21,-0.376
353.22,-0.376
353.24,-0.376
353.26,-0.376
353.27,-0.376
353.29,-0.376
353.31,-0.376
353.32,-0.375
353.34,-0.375
353.36,-0.375
353.37,-0.375
353.39,-0.375
353.41,-0.375
353.42,-0.375
353.44,-0.375
353.46,-0.375
353.47,-0.375
353.49,-0.375
353.51,-0.375
353.52,-0.375
353.54,-0.375
353.56,-0.375
353.57,-0.375
353.59,-0.375
353.61,-0.375
353.63,-0.374
353.64,-0.374
353.66,-0.374
353.67,-0.374
353.69,-0.374
353.71,-0.374
353.72,-0.374
353.74,-0.374
353.76,-0.374
353.77,-0.374
353.79,-0.374
353.81,-0.374
353.82,-0.374
353.84,-0.374
353.86,-0.374
353.87,-0.374
353.89,-0.374
353.91,-0.374
353.92,-0.374
353.94,-0.373
353.96,-0.373
353.98,-0.373
353.99,-0.373
354.01,-0.373
354.02,-0.373
354.04,-0.373
354.06,-0.373
354.07,-0.373
354.09,-0.373
354.11,-0.373
354.13,-0.373
354.14,-0.373
354.16,-0.373
354.17,-0.373
354.19,-0.373
354.21,-0.373
354.22,-0.373
354.24,-0.373
354.26,-0.373
354.27,-0.373
354.29,-0.372
354.31,-0.372
354.32,-0.372
354.34,-0.372
354.36,-0.372
354.37,-0.372
354.39,-0.372
354.41,-0.372
354.42,-0.372
354.44,-0.372
354.46,-0.372
354.47,-0.372
354.49,-0.372
354.51,-0.372
354.52,-0.372
354.54,-0.372
354.56,-0.372
354.57,-0.372
354.59,-0.372
354.61,-0.371
354.62,-0.371
354.64,-0.371
354.66,-0.371
354.67,-0.371
354.69,-0.371
354.71,-0.371
354.72,-0.371
354.74,-0.371
354.76,-0.371
354.77,-0.371
354.79,-0.371
354.81,-0.371
354.82,-0.371
354.84,-0.371
354.86,-0.371
354.87,-0.371
354.89,-0.371
354.91,-0.371
354.92,-0.371
354.94,-0.371
354.96,-0.371
354.97,-0.37
354.99,-0.37
355.01,-0.37
355.02,-0.37
355.04,-0.37
355.06,-0.37
355.07,-0.37
355.09,-0.37
355.11,-0.37
355.12,-0.37
355.14,-0.37
355.16,-0.37
355.17,-0.37
355.19,-0.37
355.21,-0.37
355.22,-0.37
355.24,-0.37
355.26,-0.37
355.27,-0.37
355.29,-0.37
355.31,-0.37
355.33,-0.37
355.34,-0.37
355.36,-0.369
355.37,-0.369
355.39,-0.369
355.41,-0.369
355.42,-0.369
355.44,-0.369
355.46,-0.369
355.47,-0.369
355.49,-0.369
355.51,-0.369
355.52,-0.369
355.54,-0.369
355.56,-0.369
355.57,-0.369
355.59,-0.369
355.61,-0.369
355.62,-0.369
355.64,-0.369
355.66,-0.369
355.67,-0.369
355.69,-0.369
355.71,-0.369
355.73,-0.369
355.74,-0.369
355.76,-0.368
355.77,-0.368
355.79,-0.368
355.81,-0.368
355.83,-0.368
355.84,-0.368
355.86,-0.368
355.88,-0.368
355.89,-0.368
355.91,-0.368
355.93,-0.368
355.94,-0.368
355.96,-0.368
355.97,-0.368
355.99,-0.368
356.01,-0.368
356.02,-0.368
356.04,-0.368
356.06,-0.368
356.08,-0.368
356.09,-0.368
356.11,-0.368
356.12,-0.368
356.14,-0.368
356.16,-0.368
356.18,-0.368
356.19,-0.368
356.21,-0.367
356.23,-0.367
356.24,-0.367
356.26,-0.367
356.28,-0.367
356.29,-0.367
356.31,-0.367
356.33,-0.367
356.34,-0.367
356.36,-0.367
356.37,-0.367
356.39,-0.367
356.41,-0.367
356.43,-0.367
356.44,-0.367
356.46,-0.367
356.48,-0.367
356.49,-0.367
356.51,-0.367
356.52,-0.367
356.54,-0.367
356.56,-0.367
356.58,-0.367
356.59,-0.367
356.61,-0.367
356.63,-0.367
356.64,-0.367
356.66,-0.367
356.68,-0.366
356.69,-0.366
356.71,-0.366
356.73,-0.366
356.74,-0.366
356.76,-0.366
356.78,-0.366
356.79,-0.366
356.81,-0.366
356.83,-0.366
356.84,-0.366
356.86,-0.366
356.88,-0.366
356.89,-0.366
356.91,-0.366
356.93,-0.366
356.94,-0.366
356.96,-0.366
356.98,-0.366
356.99,-0.366
357.01,-0.366
357.03,-0.366
357.04,-0.366
357.06,-0.366
357.08,-0.366
357.09,-0.366
357.11,-0.366
357.13,-0.366
357.14,-0.366
357.16,-0.366
357.18,-0.366
357.19,-0.366
357.21,-0.365
357.23,-0.365
357.24,-0.365
357.26,-0.365
357.28,-0.365
357.29,-0.365
357.31,-0.365
357.33,-0.365
357.34,-0.365
357.36,-0.365
357.38,-0.365
357.39,-0.365
357.41,-0.365
357.43,-0.365
357.44,-0.365
357.46,-0.365
357.48,-0.365
357.49,-0.365
357.51,-0.365
357.53,-0.365
357.54,-0.365
357.56,-0.365
357.58,-0.365
357.59,-0.365
357.61,-0.365
357.63,-0.365
357.64,-0.365
357.66,-0.365
357.68,-0.365
357.69,-0.365
357.71,-0.365
357.73,-0.365
357.74,-0.365
357.76,-0.365
357.78,-0.365
357.79,-0.365
357.81,-0.365
357.83,-0.364
357.84,-0.364
357.86,-0.364
357.88,-0.364
357.89,-0.364
357.91,-0.364
357.93,-0.364
357.94,-0.364
357.96,-0.364
357.98,-0.364
357.99,-0.364
358.01,-0.364
358.03,-0.364
358.04,-0.364
358.06,-0.364
358.08,-0.364
358.09,-0.364
358.11,-0.364
358.13,-0.364
358.14,-0.364
358.16,-0.364
358.18,-0.364
358.19,-0.364
358.21,-0.364
358.23,-0.364
358.24,-0.364
358.26,-0.364
358.28,-0.364
358.29,-0.364
358.31,-0.364
358.33,-0.364
358.34,-0.364
358.36,-0.364
358.38,-0.364
358.39,-0.364
358.41,-0.364
358.43,-0.364
358.44,-0.364
358.46,-0.364
358.48,-0.364
358.49,-0.364
358.51,-0.364
358.53,-0.364
358.54,-0.364
358.56,-0.364
358.58,-0.364
358.59,-0.363
358.61,-0.363
358.63,-0.363
358.64,-0.363
358.66,-0.363
358.68,-0.363
358.7,-0.363
358.71,-0.363
358.73,-0.363
358.74,-0.363
358.76,-0.363
358.78,-0.363
358.79,-0.363
358.81,-0.363
358.83,-0.363
358.84,-0.363
358.86,-0.363
358.88,-0.363
358.89,-0.363
358.91,-0.363
358.93,-0.363
358.94,-0.363
358.96,-0.363
358.98,-0.363
358.99,-0.363
359.01,-0.363
359.03,-0.363
359.04,-0.363
359.06,-0.363
359.08,-0.363
359.09,-0.363
359.11,-0.363
359.13,-0.363
359.14,-0.363
359.16,-0.363
359.18,-0.363
359.19,-0.363
359.21,-0.363
359.23,-0.363
359.24,-0.363
359.26,-0.363
359.28,-0.363
359.29,-0.363
359.31,-0.363
359.33,-0.363
359.34,-0.363
359.36,-0.363
359.38,-0.363
359.39,-0.363
359.41,-0.363
359.43,-0.363
359.44,-0.363
359.46,-0.363
359.48,-0.363
359.49,-0.363
359.51,-0.363
359.53,-0.363
359.54,-0.363
359.56,-0.363
359.58,-0.363
359.59,-0.363
359.61,-0.363
359.63,-0.363
359.64,-0.363
359.66,-0.362
359.68,-0.362
359.7,-0.362
359.71,-0.362
359.73,-0.362
359.74,-0.362
359.76,-0.362
359.78,-0.362
359.79,-0.362
359.81,-0.362
359.83,-0.362
359.84,-0.362
359.86,-0.362
359.88,-0.362
359.89,-0.362
359.91,-0.362
359.93,-0.362
359.94,-0.362
359.96,-0.362
359.98,-0.362
359.99,-0.362
360.01,-0.362
360.03,-0.362
360.04,-0.362
360.06,-0.362
360.08,-0.362
360.09,-0.362
360.11,-0.362
360.13,-0.362
360.14,-0.362
360.16,-0.362
360.18,-0.362
360.19,-0.362
360.21,-0.362
360.23,-0.362
360.24,-0.362
360.26,-0.362
360.28,-0.362
360.29,-0.362
360.31,-0.362
360.33,-0.362
360.34,-0.362
360.36,-0.362
360.38,-0.362
360.39,-0.362
360.41,-0.362
360.43,-0.362
360.44,-0.362
360.46,-0.362
360.48,-0.362
360.49,-0.362
360.51,-0.362
360.53,-0.362
360.54,-0.362
360.56,-0.362
360.58,-0.362
360.59,-0.362
360.61,-0.362
360.63,-0.362
360.64,-0.362
360.66,-0.362
360.68,-0.362
360.69,-0.362
360.71,-0.362
360.73,-0.362
360.74,-0.362
360.76,-0.362
360.78,-0.362
360.79,-0.362
360.81,-0.362
360.83,-0.362
360.84,-0.362
360.86,-0.362
360.88,-0.362
360.89,-0.362
360.91,-0.362
360.93,-0.362
360.94,-0.362
360.96,-0.362
360.98,-0.362
360.99,-0.362
361.01,-0.362
361.03,-0.362
361.05,-0.362
361.06,-0.362
361.08,-0.362
361.09,-0.362
361.11,-0.362
361.13,-0.362
361.14,-0.362
361.16,-0.362
361.18,-0.362
361.19,-0.362
361.21,-0.362
361.23,-0.362
361.24,-0.362
361.26,-0.362
361.28,-0.362
361.29,-0.362
361.31,-0.362
361.33,-0.362
361.35,-0.362
361.36,-0.362
361.38,-0.362
361.4,-0.362
361.41,-0.362
361.43,-0.362
361.45,-0.362
361.46,-0.362
361.48,-0.362
361.49,-0.362
361.51,-0.362
361.53,-0.362
361.55,-0.362
361.56,-0.362
361.58,-0.362
361.6,-0.362
361.61,-0.362
361.63,-0.362
361.65,-0.362
361.66,-0.362
361.68,-0.362
361.7,-0.362
361.71,-0.362
361.73,-0.362
361.75,-0.362
361.76,-0.362
361.78,-0.362
361.79,-0.362
361.81,-0.362
361.83,-0.362
361.85,-0.362
361.86,-0.362
361.88,-0.362
361.9,-0.362
361.91,-0.362
361.93,-0.362
361.95,-0.362
361.96,-0.362
361.98,-0.362
362.0,-0.362
362.01,-0.362
362.03,-0.362
362.05,-0.362
362.06,-0.362
362.08,-0.362
362.1,-0.362
362.11,-0.362
362.13,-0.362
362.15,-0.362
362.16,-0.362
362.18,-0.362
362.2,-0.362
362.21,-0.362
362.23,-0.362
362.25,-0.362
362.26,-0.362
362.28,-0.362
362.3,-0.362
362.31,-0.362
362.33,-0.362
362.35,-0.362
362.36,-0.362
362.38,-0.362
362.4,-0.362
362.41,-0.362
362.43,-0.362
362.45,-0.362
362.46,-0.362
362.48,-0.362
